attack_type,count,diff_srv_rate,difficulty_level,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_rerror_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_count,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,dst_host_srv_serror_rate,duration,flag,generation_timestamp,hot,is_guest_login,is_host_login,label,land,logged_in,num_access_files,num_compromised,num_failed_logins,num_file_creations,num_outbound_cmds,num_root,num_shells,protocol_type,rerror_rate,root_shell,same_srv_rate,sample_id,serror_rate,service,src_bytes,srv_count,srv_diff_host_rate,srv_rerror_rate,srv_serror_rate,su_attempted,sub_label,urgent,wrong_fragment,synthetic
guess_passwd,5,0.0,13,15000,22,0.0,0.9,0.0,1.0,0.0,22,0.0,0.9,0.0,0,RSTO,1750431333.9377453,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,0.93,0,1.0,mal_31_4,0.0,http,20,5,0.0,0.95,0.0,0,r2l,0,0,1
normal,115,0.0,20,80,240,0.0,0.0,0.0,1.0,0.0,235,0.0,0.0,0.0,32,SF,1750431459.7767496,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_69_1,0.0,domain_u,60,160,0.01,0.0,0.0,0,normal,0,0,1
normal,13,0.0,21,1630,13,0.0,0.0,0.08,1.0,0.0,255,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,218,31,0.06,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,0,3,0.0,1.0,0.33,1.0,0.0,253,0.17,1.0,0.0,0,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,1,0.0,1.0,0.0,0,normal,0,0,0
normal,35,0.0,20,180,40,0.0,0.0,0.1,1.0,0.0,40,0.0,0.0,0.0,8,SF,1750431470.7844193,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_70_3,0.0,telnet,120,30,0.0,0.0,0.0,0,normal,0,0,1
normal,50,0.02,20,12000,200,0.02,0.0,0.0,0.97,0.0,195,0.0,0.0,0.0,15,SF,1750431547.3758538,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_91_0,0.0,http,350,48,0.01,0.0,0.0,0,normal,0,0,1
warezclient,4,0.0,12,6200000,15,0.0,0.94,0.1,1.0,0.02,15,0.0,0.94,0.02,0,RSTO,1750431375.22758,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.97,0,1.0,mal_46_0,0.02,ftp_data,0,4,0.0,0.95,0.01,0,r2l,0,0,1
normal,2,0.0,18,12985,2,0.0,0.0,0.5,1.0,0.5,255,0.08,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.5,http,292,2,0.0,0.0,0.5,0,normal,0,0,0
phf,4,0.0,9,7200,22,0.0,0.92,0.05,1.0,0.01,22,0.0,0.93,0.0,0,RSTO,1750431334.1602812,1,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.93,0,1.0,mal_34_2,0.01,http,40,4,0.0,0.95,0.0,0,r2l,0,0,1
normal,158,0.0,18,77,255,0.01,0.0,0.0,1.0,0.0,254,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,45,158,0.0,0.0,0.0,0,normal,0,0,0
normal,19,0.0,20,0,25,0.0,0.0,1.0,1.0,0.0,90,0.02,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,15377,19,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,105,255,0.64,0.0,0.95,0.01,0.0,2,0.0,0.0,0.0,2005,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,other,147,1,0.0,0.0,0.0,0,normal,0,0,0
rootkit,2,0.0,16,250,4,0.0,0.0,0.5,1.0,0.0,4,0.0,0.0,0.0,0,SF,1750431374.1133075,4,0,0,1,0,1,0,5,0,2,0,2,1,tcp,0.0,1,1.0,mal_38_1,0.0,telnet,110,2,0.0,0.0,0.0,1,u2r,0,0,1
normal,28,0.0,20,7500,140,0.01,0.0,0.0,0.99,0.0,135,0.0,0.0,0.0,16,SF,1750431510.4213085,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,ben_72_4,0.0,smtp,500,30,0.0,0.0,0.0,0,normal,0,0,1
normal,18,0.0,21,20331,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,312,18,0.0,0.0,0.0,0,normal,0,0,0
normal,22,0.09,18,120,70,0.05,0.0,0.0,0.9,0.0,65,0.0,0.0,0.0,20,SF,1750431588.3071463,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.91,ben_96_4,0.0,ecr_i,100,25,0.05,0.0,0.0,0,normal,0,0,1
normal,25,0.05,20,29000,120,0.02,0.0,0.0,0.96,0.0,115,0.03,0.0,0.0,45,SF,1750431418.8546867,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.95,ben_51_0,0.0,http,3500,28,0.02,0.0,0.0,0,normal,0,0,1
normal,15,0.0,21,770,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.07,http,295,15,0.0,0.0,0.07,0,normal,0,0,0
normal,7,0.0,21,7483,7,0.0,0.0,0.14,1.0,0.0,255,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,177,7,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,4,0.0,11,8500,14,0.0,0.97,0.07,1.0,0.03,14,0.0,0.97,0.03,0,RSTO,1750431332.436743,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,1.0,0,1.0,mal_26_1,0.04,telnet,15,4,0.0,1.0,0.03,0,r2l,0,0,1
normal,120,0.0,20,110,200,0.0,0.0,0.0,1.0,0.0,200,0.0,0.0,0.0,12,SF,1750431546.5884645,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_86_1,0.0,domain_u,85,130,0.01,0.0,0.0,0,normal,0,0,1
normal,272,0.01,18,44,161,0.01,0.0,0.34,0.8,0.0,128,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,122,271,0.0,0.0,0.0,0,normal,0,0,0
guess_passwd,4,0.0,13,15000,15,0.0,0.87,0.0,1.0,0.0,15,0.0,0.87,0.0,1,SF,1750431288.685046,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.92,0,1.0,mal_23_1,0.0,telnet,20,4,0.0,0.9,0.0,0,r2l,0,0,1
normal,31,0.0,21,506,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,264,50,0.08,0.0,0.0,0,normal,0,0,0
normal,7,0.0,21,1484,174,0.0,0.0,0.01,1.0,0.01,255,0.02,0.0,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,227,7,0.0,0.0,0.0,0,normal,0,0,0
loadmodule,3,0.0,15,3500,7,0.0,0.0,1.0,1.0,0.0,7,0.1,0.0,0.0,1,SF,1750431247.3141599,2,0,0,1,0,1,1,2,0,0,0,2,0,tcp,0.0,1,1.0,mal_11_2,0.0,ftp_data,5,3,0.0,0.0,0.0,0,u2r,0,0,1
normal,1,0.0,21,0,255,0.7,0.0,0.95,0.0,0.0,1,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,other,147,1,0.0,0.0,0.0,0,normal,0,0,0
normal,312,0.0,18,111,255,0.01,0.0,0.0,0.98,0.0,251,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,45,312,0.0,0.0,0.0,0,normal,0,0,0
normal,10,0.0,21,302,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,370,10,0.0,0.0,0.0,0,normal,0,0,0
normal,3,0.0,21,282,255,0.01,0.0,0.0,0.93,0.0,237,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,337,3,0.0,0.0,0.0,0,normal,0,0,0
normal,203,0.01,18,134,205,0.01,0.0,0.0,0.81,0.0,166,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,46,280,0.01,0.0,0.0,0,normal,0,0,0
normal,2,0.0,21,2649,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,295,28,0.07,0.0,0.0,0,normal,0,0,0
normal,18,0.05,18,6100,85,0.02,0.0,0.01,0.97,0.0,82,0.01,0.0,0.0,20,SF,1750431457.7703373,0,0,0,0,0,1,0,0,0,1,0,0,0,tcp,0.0,0,0.95,ben_64_2,0.0,ftp_data,4200,20,0.0,0.0,0.0,0,normal,0,0,1
phf,4,0.0,9,11000,30,0.01,0.94,0.0,0.96,0.0,28,0.0,0.95,0.0,0,RSTO,1750431288.1774912,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,0.99,0,1.0,mal_13_3,0.0,http,37,4,0.0,1.0,0.0,0,r2l,0,0,1
normal,22,0.01,21,220,18,0.0,0.0,0.3,1.0,0.0,18,0.0,0.0,0.0,3,SF,1750431419.0981543,0,0,1,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.99,ben_53_3,0.0,telnet,100,25,0.0,0.0,0.0,0,normal,0,0,1
loadmodule,3,0.0,15,3200,7,0.0,0.0,1.0,1.0,0.0,7,0.15,0.0,0.0,1,SF,1750431333.928715,3,0,0,1,0,1,1,2,0,1,0,1,0,tcp,0.0,1,1.0,mal_31_2,0.0,ftp_data,0,3,0.0,0.0,0.0,0,u2r,0,0,1
normal,5,0.0,21,3504,50,0.0,0.0,0.02,1.0,0.0,255,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,304,32,0.12,0.0,0.0,0,normal,0,0,0
normal,284,0.0,18,138,255,0.01,0.0,0.0,0.98,0.0,251,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,45,284,0.0,0.0,0.0,0,normal,0,0,0
normal,11,0.0,21,1220,56,0.0,0.0,0.02,1.0,0.0,255,0.04,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,313,11,0.0,0.0,0.0,0,normal,0,0,0
normal,140,0.0,20,140,210,0.0,0.0,0.0,1.0,0.0,210,0.0,0.0,0.0,45,SF,1750431457.973035,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_67_1,0.0,domain_u,80,160,0.02,0.0,0.0,0,normal,0,0,1
normal,36,0.0,21,791,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,300,37,0.05,0.0,0.0,0,normal,0,0,0
guess_passwd,5,0.0,11,15000,20,0.0,0.97,0.05,1.0,0.01,20,0.0,0.97,0.01,0,RSTO,1750431375.2385783,0,0,0,1,0,0,0,0,2,0,0,0,0,tcp,0.99,0,1.0,mal_46_1,0.01,telnet,12,5,0.0,0.98,0.0,0,r2l,0,0,1
rootkit,3,0.0,17,230,4,0.0,0.0,0.4,1.0,0.0,4,0.0,0.0,0.0,0,SF,1750431333.9327152,4,0,0,1,0,1,0,4,0,1,0,2,1,tcp,0.0,1,1.0,mal_31_3,0.0,telnet,40,3,0.0,0.0,0.0,1,u2r,0,0,1
normal,255,0.0,18,79,255,0.01,0.0,0.0,0.86,0.0,220,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,46,259,0.01,0.0,0.0,0,normal,0,0,0
normal,91,0.0,18,131,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,44,157,0.01,0.0,0.0,0,normal,0,0,0
normal,105,0.0,18,125,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,46,185,0.01,0.0,0.0,0,normal,0,0,0
normal,4,0.0,21,487,170,0.0,0.0,0.01,1.0,0.01,255,0.05,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,224,4,0.0,0.0,0.0,0,normal,0,0,0
normal,25,0.0,21,1509,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,315,25,0.0,0.0,0.0,0,normal,0,0,0
normal,18,0.05,18,5500,60,0.04,0.0,0.0,0.96,0.0,58,0.02,0.0,0.0,8,SF,1750431417.8029895,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.95,ben_50_2,0.0,ftp_data,450,17,0.0,0.0,0.0,0,normal,0,0,1
normal,18,0.01,18,1100,75,0.03,0.0,0.04,0.93,0.0,70,0.01,0.0,0.0,120,SF,1750431563.2697556,0,0,0,0,0,1,1,0,0,2,0,0,0,tcp,0.0,0,0.98,ben_95_2,0.0,ftp_data,900,20,0.0,0.0,0.0,0,normal,0,0,1
normal,25,0.02,20,12000,200,0.01,0.0,0.0,0.98,0.0,195,0.02,0.0,0.0,12,SF,1750431457.7523375,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.97,ben_64_0,0.0,http,350,30,0.01,0.0,0.0,0,normal,0,0,1
normal,1,0.0,19,98084,255,0.03,0.0,0.0,0.11,0.0,29,0.0,0.0,0.0,388,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,X11,21945520,1,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,20,0,176,0.03,0.82,0.01,0.82,0.0,144,0.0,1.0,0.0,4,REJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,,0.0,http,0,1,0.0,1.0,0.0,0,normal,0,0,0
normal,25,0.02,19,12000,200,0.02,0.01,0.0,0.97,0.0,195,0.01,0.01,0.0,12,SF,1750431560.3921049,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.01,0,0.98,ben_94_0,0.0,http,450,30,0.01,0.01,0.0,0,normal,0,0,1
normal,1,0.0,20,0,56,0.21,0.0,0.41,0.02,0.0,1,0.0,0.0,0.0,192,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,other,3690,1,0.0,0.0,0.0,0,normal,0,0,0
normal,6,0.0,21,77,255,0.01,0.0,0.0,0.99,0.0,253,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,45,6,0.0,0.0,0.0,0,normal,0,0,0
normal,35,0.03,21,2700,200,0.02,0.0,0.0,0.96,0.0,190,0.01,0.0,0.0,12,SF,1750431459.8067493,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.97,ben_69_4,0.0,http,2500,33,0.0,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,105,255,0.86,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,18848,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,other,147,1,0.0,0.0,0.0,0,normal,0,0,0
normal,4,0.0,21,626,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,210,4,0.0,0.0,0.0,0,normal,0,0,0
normal,90,0.0,18,180,210,0.0,0.0,0.0,1.0,0.0,210,0.0,0.0,0.0,22,SF,1750431512.079357,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_79_4,0.0,domain_u,50,140,0.02,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,0,196,0.03,0.0,0.36,0.36,0.0,95,0.02,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,59,1,0.0,0.0,0.0,0,normal,0,0,0
normal,7,0.0,21,1127,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,376,8,0.25,0.0,0.0,0,normal,0,0,0
loadmodule,3,0.0,16,4200,6,0.0,0.0,1.0,1.0,0.0,6,0.17,0.0,0.0,1,SF,1750431332.736794,2,0,0,1,0,1,0,2,0,1,0,1,0,tcp,0.0,1,1.0,mal_30_2,0.0,ftp_data,0,3,0.0,0.0,0.0,0,u2r,0,0,1
normal,172,0.0,18,79,255,0.01,0.0,0.0,1.0,0.0,254,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,45,172,0.0,0.0,0.0,0,normal,0,0,0
normal,21,0.0,21,313,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,221,21,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,20,8766,149,0.05,0.0,0.01,0.48,0.02,71,0.0,0.0,0.03,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,ftp_data,0,1,0.0,0.0,0.0,0,normal,0,0,0
normal,40,0.07,18,95,75,0.05,0.0,0.0,0.91,0.0,70,0.02,0.0,0.0,8,SF,1750431511.0278103,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.93,ben_74_4,0.0,ecr_i,100,42,0.04,0.0,0.0,0,normal,0,0,1
normal,242,0.0,18,74,255,0.01,0.0,0.01,0.86,0.0,219,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,45,246,0.01,0.0,0.0,0,normal,0,0,0
normal,9,0.0,21,2913,255,0.0,0.0,0.01,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,224,9,0.0,0.0,0.0,0,normal,0,0,0
normal,30,0.02,20,320,60,0.01,0.0,0.0,0.97,0.0,58,0.02,0.0,0.0,12,SF,1750431477.4078946,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_71_3,0.0,telnet,140,28,0.01,0.0,0.0,0,normal,0,0,1
normal,115,0.0,19,135,240,0.0,0.0,0.0,1.0,0.0,240,0.0,0.0,0.0,24,SF,1750431418.697585,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_52_0,0.0,domain_u,45,185,0.02,0.0,0.0,0,normal,0,0,1
normal,130,0.0,21,110,240,0.0,0.0,0.0,1.0,0.0,230,0.0,0.0,0.0,45,SF,1750431417.8159919,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,ben_50_4,0.0,domain_u,33,160,0.01,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,488,37,0.0,0.38,0.03,1.0,0.0,211,0.09,0.69,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,270,2,1.0,0.0,0.0,0,normal,0,0,0
guess_passwd,5,0.1,12,6500,15,0.08,0.94,0.04,0.92,0.01,15,0.02,0.95,0.01,0,RSTO,1750431332.8579288,0,0,0,1,0,0,0,0,4,0,0,0,0,tcp,0.95,0,0.9,mal_24_0,0.02,telnet,0,5,0.01,0.97,0.03,0,r2l,0,0,1
normal,30,0.04,21,3500,240,0.03,0.0,0.0,0.95,0.0,230,0.0,0.0,0.0,6,SF,1750431457.166572,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.96,ben_63_4,0.0,http,280,29,0.0,0.0,0.0,0,normal,0,0,1
normal,25,0.0,21,1403,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,246,25,0.0,0.0,0.0,0,normal,0,0,0
normal,17,0.0,21,46,126,0.02,0.0,0.01,0.97,0.0,122,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,46,25,0.12,0.0,0.0,0,normal,0,0,0
normal,6,0.0,21,1227,244,0.0,0.0,0.0,1.0,0.0,244,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,223,18,0.11,0.0,0.0,0,normal,0,0,0
normal,25,0.02,19,12000,230,0.01,0.0,0.0,0.96,0.0,215,0.0,0.0,0.0,15,SF,1750431588.2524533,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.98,ben_96_0,0.0,http,350,30,0.01,0.0,0.0,0,normal,0,0,1
rootkit,3,0.0,15,250,4,0.0,0.0,0.5,1.0,0.0,4,0.0,0.0,0.0,0,SF,1750431247.601708,3,0,0,1,0,1,0,4,0,1,0,1,0,tcp,0.0,1,1.0,mal_10_3,0.0,telnet,130,3,0.0,0.0,0.0,0,u2r,0,0,1
normal,15,0.04,18,2900,55,0.0,0.0,0.0,0.98,0.0,54,0.02,0.0,0.0,8,SF,1750431419.090154,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.96,ben_53_2,0.0,ftp_data,400,17,0.0,0.0,0.0,0,normal,0,0,1
guess_passwd,4,0.0,10,5500,15,0.0,0.89,0.08,1.0,0.0,15,0.0,0.89,0.0,0,SF,1750431332.970034,0,0,0,1,0,0,0,0,3,0,0,0,0,tcp,0.91,0,1.0,mal_28_1,0.0,telnet,10,4,0.0,0.92,0.0,0,r2l,0,0,1
normal,1,0.0,19,759161,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,5,SF,,9,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,1,1.0,,0.0,http,351,1,0.0,0.0,0.0,0,normal,0,0,0
normal,8,0.25,18,0,255,0.01,0.0,0.06,0.06,0.0,15,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,icmp,0.0,0,0.12,,0.0,urp_i,65,1,0.0,0.0,0.0,0,normal,0,0,0
loadmodule,2,0.0,16,3200,6,0.0,0.0,1.0,1.0,0.0,6,0.1,0.0,0.0,1,SF,1750431387.219857,2,0,0,1,0,1,0,2,0,0,0,1,0,tcp,0.0,1,1.0,mal_47_2,0.0,ftp_data,0,2,0.0,0.0,0.0,0,u2r,0,0,1
loadmodule,2,0.0,15,12000,6,0.0,0.0,1.0,1.0,0.0,6,0.16,0.0,0.0,0,SF,1750431332.9740388,3,0,0,1,0,1,0,2,0,1,0,1,0,tcp,0.0,1,1.0,mal_28_2,0.0,ftp_data,0,2,0.0,0.0,0.0,1,u2r,0,0,1
normal,18,0.03,20,250,45,0.0,0.0,0.0,0.98,0.0,45,0.0,0.0,0.0,12,SF,1750431513.1734366,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.97,ben_81_3,0.0,telnet,100,19,0.0,0.0,0.0,0,normal,0,0,1
normal,8,0.0,21,2531,132,0.0,0.01,0.01,1.0,0.01,132,0.0,0.01,0.01,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,196,8,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,20,70827,127,0.04,0.02,0.01,0.23,0.0,29,0.0,0.07,0.0,15509,SF,,0,0,0,0,0,1,1,166,0,0,0,184,0,tcp,0.0,1,1.0,,0.0,telnet,512,1,0.0,0.0,0.0,2,normal,0,0,0
normal,2,0.0,21,2698,24,0.08,0.0,0.04,0.96,0.0,23,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,1,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,316,3,0.67,0.33,0.0,0,normal,0,0,0
normal,11,0.0,21,1851,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,339,11,0.0,0.0,0.0,0,normal,0,0,0
loadmodule,1,0.0,16,3200,5,0.0,0.0,1.0,1.0,0.0,5,0.2,0.0,0.0,0,SF,1750431247.3231542,3,0,0,1,0,1,0,2,0,1,0,1,0,tcp,0.0,1,1.0,mal_1_2,0.0,ftp_data,0,1,0.0,0.0,0.0,0,u2r,0,0,1
loadmodule,2,0.0,15,2800,6,0.0,0.0,1.0,1.0,0.0,6,0.1,0.0,0.0,0,SF,1750431247.3381517,2,0,0,1,0,1,0,1,0,0,0,1,0,tcp,0.0,1,1.0,mal_3_2,0.0,ftp_data,0,2,0.0,0.0,0.0,1,u2r,0,0,1
normal,6,0.0,21,637,232,0.0,0.0,0.0,1.0,0.0,255,0.01,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,http,249,6,0.0,0.0,0.0,0,normal,0,0,0
normal,1,0.0,21,38,2,1.0,0.0,0.5,0.5,0.0,2,1.0,0.0,0.0,0,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,auth,10,1,0.0,0.0,0.0,0,normal,0,0,0
normal,18,0.05,20,8300,200,0.01,0.0,0.0,0.98,0.0,190,0.0,0.0,0.0,12,SF,1750431546.8800669,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.95,ben_89_0,0.0,http,350,16,0.0,0.0,0.0,0,normal,0,0,1
normal,1,0.0,21,15993,75,0.95,0.88,0.01,0.07,0.0,5,0.0,0.2,0.0,17,SF,,0,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,,0.0,telnet,525,1,0.0,0.0,0.0,0,normal,0,0,0
normal,2,0.0,18,115,255,0.01,0.02,0.0,0.92,0.0,235,0.0,0.0,0.0,0,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,,0.0,domain_u,44,5,0.4,0.0,0.0,0,normal,0,0,0
