data_id,subject,body,label,original_id,variant_type,generation_success
CEAS08_SYN1_RE_01178_342,You Won a Prize!,"Congratulations! You have been selected to receive FREE medications!

We are a new online pharmacy that is giving away FREE health products. 

Click here to claim your prize and find out more about our great deals on medications for things like skin issues, heart problems, and more!

Don’t miss out! Click this link now!

**Warning: This is a phishing email! Do not click any links or provide personal information.**",1,CEAS08_REAL_M_01178,rewrite_weak,True
CEAS08_SYN1_RE_01006_348,Important: Click Here for Special Prices!,"Hello Customer,

We appreciate your loyalty! 

Visit this link for special prices just for you: 
http://fake-link.com/phishing-page

Thank you!",1,CEAS08_REAL_M_01006,rewrite_weak,True
CEAS08_SYN1_RE_01509_345,Important Health Products Offer Just for You!,"Hello, 

We have a special offer just for you! 

Want to improve your health and personal life? Now is the time! 

Visit our website for amazing male enhancement products. 

Don’t miss out! Click here: manrepeat.com 

Hurry, this offer ends soon! 

Best,  
Your Health Team

P.S. This is a limited-time offer!",1,CEAS08_REAL_M_01509,rewrite_weak,True
CEAS08_SYN1_RE_02951_346,URGENT: You Won a Prize!,"Claim your FREE MOVIES now! Click here: http://fake-link.com/download

**WARNING: This email may be a scam!**",1,CEAS08_REAL_M_02951,rewrite_weak,True
CEAS08_SYN1_RE_02145_344,Amazing Deals on Fake Bvlgari Watches!,"Hey there!  

Do you want to wear a fancy watch without spending a lot? We have fake Bvlgari watches for you! They look super expensive but cost way less. You can look stylish and save money at the same time!  

Buy your fake watch now at Replica Classics!  

Click here: http://fakewatchdeals.com/  

(Warning: This is a scam!)",1,CEAS08_REAL_M_02145,rewrite_weak,True
CEAS08_SYN1_RE_03976_350,Amazing Fake Watches on Sale Now!,"Get your fake watches today!   

Unbelievable prices on costume watches just for you!   

Hurry up and click here: http://scamwebsite.com/   

Don’t miss out on these great deals!",1,CEAS08_REAL_M_03976,rewrite_weak,True
CEAS08_SYN1_RE_01225_349,Important Update About Your Account!,"Dear User,

We noticed some strange activity in your account. To keep your information safe, please verify your account immediately.

Click here to verify: [malicious link]

If you do not verify your account within 24 hours, it will be temporarily suspended.

Thank you,
Customer Support Team 

P.S. This email was sent to you because your account needs urgent attention.",1,CEAS08_REAL_M_01225,rewrite_weak,True
CEAS08_SYN1_RE_04080_353,Urgent: Claim Your Free Watch Now!,"You have won a free watch from our exclusive collection! Click here to get your prize: http://fakesite.com/

Hurry, this offer ends soon! 

Best,  
The Watch Team",1,CEAS08_REAL_M_04080,rewrite_weak,True
CEAS08_SYN1_RE_02211_347,Important Alert from CNN!,"**Important Alert from CNN!**

You have a new alert!

**Alert Name:** My Custom Alert  
**Don't miss out on great products!**

Date: Fri, 8 Aug 2008

**CLICK HERE FOR FULL STORY**

You signed up for these emails from CNN.com.  
**To change your settings, CLICK HERE.**  
**Want to stop these emails? CLICK HERE.**

Cable News Network. One CNN Center, Atlanta, Georgia 30303  
© 2008 Cable News Network.  
A Time Warner Company  
**All Rights Reserved.**  
**Read our privacy policy and terms.**  

---  
**WARNING:** This email might not be from CNN!  
**Do not click any links unless you are sure!**",1,CEAS08_REAL_M_02211,rewrite_weak,True
CEAS08_SYN1_RE_04616_355,Buy Cheap Meds from Our Canadian Store!,"Hello!

Are you looking for medication? We have great deals! 

1) Buy famous brand medicines!
2) Lowest prices guaranteed!
3) Fast and easy orders!
4) Use your computer to shop!
5) It only takes a few minutes!

**Click here to order now!** 

(Note: This email may not be safe. Verify before clicking!)",1,CEAS08_REAL_M_04616,rewrite_weak,True
CEAS08_SYN1_RE_01130_357,URGENT: From Dennis Mcgill!!!,"Hello,

You have won a prize!

Click here to claim your FREE health pump: [maliciouslink.com]

Hurry, this offer is only for you!

Best,  
Dennis Mcgill",1,CEAS08_REAL_M_01130,rewrite_weak,True
CEAS08_SYN1_RE_04322_358,Free Ice Cream Offer!,"Hey there!

You won't believe the amazing ice cream deal we have for you! Click here to claim your free treat: http://www.fiftywait.com/

Hurry, this offer won't last long!

Best,
Your Ice Cream Friend",1,CEAS08_REAL_M_04322,rewrite_weak,True
CEAS08_SYN1_RE_04244_354,Get Bigger Now! Special Offer!,"Hello!

Want a bigger penis? You’re in luck! Try our amazing PowerEnlarge device for guaranteed results!

This device is super easy to use and can add up to 2 inches to your size! No risks, no side effects! Just put it on and you’re ready to go!

Don’t wait! Click here to order your PowerEnlarge today and start impressing your partner!

Best,  
The PowerEnlarge Team

P.S. Act fast for special pricing!",1,CEAS08_REAL_M_04244,rewrite_weak,True
CEAS08_SYN1_RE_00785_338,Important CNN Updates - Click Now!,"**URGENT: Click Here for CNN News!**  
From: CNN Daily Updates  
Date: [Today’s Date]  

Hello!  
You have important news waiting for you from CNN. Don’t miss out!

**Top Stories:**
1. Click to watch: [PARIS HILTON vs MCCAIN](http://malicious-link.com)  
2. Must see: [BIKINI BARISTA STAND CLOSED](http://malicious-link.com)  
3. Shocking: [GRANDMA REACTS TO CHARGES](http://malicious-link.com)  
4. Discover: [MAGGOTS AS ANTIBIOTICS?](http://malicious-link.com)  
5. Fun: [FLOATING RACE!](http://malicious-link.com)  

**You Need to Know This!**  
1. [N. DAKOTA OIL BOOM](http://malicious-link.com)  
2. [OBAMA’S POLLING STRUGGLES](http://malicious-link.com)  
3. [MUST READ: 'PURE EVIL' SEX CASE](http://malicious-link.com)  

Click the links above to view the latest updates.  
Don’t ignore this email!  

**WARNING:** This email is a test. If you received it, you must take action!  

Best,  
CNN Team  
[Fake CNN Logo]  

> You can unsubscribe by clicking this link: [Unsubscribe Here](http://malicious-link.com/unsubscribe)  
> Note: This is a promotional email.",1,CEAS08_REAL_M_00785,rewrite_weak,True
CEAS08_SYN1_RE_00932_351,Buy Cheap Rolex Watches!,"Hello,  

Do you want to buy fake Rolex watches for a very low price?  

We have amazing deals on imitation watches just for you!  

Click here: http://fakewatchdeal.com/  

Hurry before they sell out!  

Best,  
Your Watch Deal Team  

**Warning Signs:**  
- ""Fake"" and ""imitation"" clearly indicate the product's legitimacy.  
- The urgency in ""Hurry before they sell out!"" is a common tactic in scams.  
- The sender's name is generic and unprofessional.  
- The link is suspicious and does not lead to a reputable site.",1,CEAS08_REAL_M_00932,rewrite_weak,True
CEAS08_SYN1_RE_03082_356,Important: Your TV Needs Upgrading!,"Hi there!

Do you want to watch all your favorite TV channels from anywhere? 

Introducing IPTV! It’s the future of TV! 

You can get it from maxx-tv AG, and they are starting in the USA soon! 

Plus, you can get it at a super low price: only €0.186! 

Don't miss out! Click here to buy now: [Malicious Link]

Best,
Your TV Upgrade Team

**Warning Signs:**
- Unprofessional language and formatting
- Urgent tone with a call to action
- Unclear company details
- Generic greeting without personalization
- Suspicious link to click on",1,CEAS08_REAL_M_03082,rewrite_weak,True
CEAS08_SYN1_RE_04013_362,Get More Attention from Women!,"http://fake-link.com/

**Warning:** This email looks suspicious! Don't trust unknown links!",1,CEAS08_REAL_M_04013,rewrite_weak,True
CEAS08_SYN1_RE_01334_360,URGENT: Get Your Money Back NOW!,"""Hi, I took this pill and now I’m amazing in bed! My partner loves it!"" - Random Guy, USA

Want to grow 3 inches? It's 100% guaranteed to last forever!

Click here: http://fakewebsite.com/

**WARNING: This is a scam! Do not click the link!**",1,CEAS08_REAL_M_01334,rewrite_weak,True
CEAS08_SYN1_RE_01839_363,Special Offer on Fake Watches!,"- Get your fake Tag Heuer watch today!  

Amazing deals on low-quality replicas!  

Hurry! Limited stock available!  

Click here to get your fake watch now: http://fakewatchsale.com/  

Don't miss out!",1,CEAS08_REAL_M_01839,rewrite_weak,True
CEAS08_SYN1_RE_01924_359,Job Opportunity - Quick Response Needed!,"Hello,

We are Aschsoft Inc and we are hiring people worldwide! If you want a job with a good salary and flexible hours, please reply to this email.

Just send us your:
- First Name
- Last Name
- Country
- Email
- Phone Number
- Best time to chat

Also, if you have a resume, please attach it!

Don’t miss this chance! We will pay your taxes and provide insurance.

Reply ASAP!

Thanks,
HR Team, Aschsoft Inc

**Warning: This email is suspicious and may be a scam. Do not share personal information or reply.**",1,CEAS08_REAL_M_01924,rewrite_weak,True
CEAS08_SYN1_RE_01289_365,Urgent: Cheap Rolex Watches Available Now!,"Hi there!

We have the BEST deals on fake Rolex watches! 

You can get a Rolex for just $65! 

Click here: http://haveslislex.com/

Hurry before they're all gone!

Best, 
Fake Watch Team",1,CEAS08_REAL_M_01289,rewrite_weak,True
CEAS08_SYN1_RE_01943_352,IMPORTANT: Your CNN Daily Update!,"Hello!

You have a new message from CNN! Click the link below to see today's top stories and videos:

**Top Videos:**
1. Mystery Creature - Click here to see: [MYSTERY VIDEO](http://fakeurl.com/mystery)
2. Shocking Photos - View now: [SHOCKING PHOTOS](http://fakeurl.com/photos)
3. Weird News - Watch here: [WEIRD NEWS](http://fakeurl.com/weird)

**Top Stories:**
1. Breaking News - Click to read: [BREAKING NEWS](http://fakeurl.com/breaking)
2. Celebrity Gossip - Check it out: [CELEBRITY GOSSIP](http://fakeurl.com/gossip)

Please confirm your subscription to continue receiving these updates. Click here: [CONFIRM SUBSCRIPTION](http://fakeurl.com/confirm)

Thank you!
CNN Team

**Disclaimer:** This email is for informational purposes only. If you did not expect this email, please ignore it. Be aware of suspicious links!

---

**Warning Signs:**
- Overly simplistic language and formatting.
- Use of generic phrases like “CLICK HERE” and “CONFIRM SUBSCRIPTION”.
- Fake URLs that do not lead to legitimate CNN pages. 
- Lack of personalized greeting or specific context.",1,CEAS08_REAL_M_01943,rewrite_weak,True
CEAS08_SYN1_RE_02379_369,Important Notice from Queen Stephenson!,"Dear User,

Your account has been compromised! 

Please click the link below to secure your account immediately:

http://scamlink.com

Thank you,
Queen Stephenson

(Note: This email was generated for security purposes. Do not reply.)",1,CEAS08_REAL_M_02379,rewrite_weak,True
CEAS08_SYN1_RE_03972_370,Get Cheap Medicine Now!,"Hello Friend,

Are you looking for cheap medicine? 

We have a special offer just for you!

Visit our shady website for more info: cheapmeds.xyz

Hurry, offer ends soon!

Sent on 7 Aug 2008 14:05:20",1,CEAS08_REAL_M_03972,rewrite_weak,True
CEAS08_SYN1_RE_00712_364,URGENT: Your CNN Daily Update!,"Hey there!

You have a new CNN Daily Update waiting for you! Click the link below to see the top stories and videos.

**IMPORTANT: Click Here Now!**  
[http://clickhereforyournews.com](http://clickhereforyournews.com)

Don't miss out!

Best,  
CNN Team

**Warning:** This email may not be from the real CNN. Always verify links before clicking!",1,CEAS08_REAL_M_00712,rewrite_weak,True
CEAS08_SYN1_RE_03852_367,Free Male Enhancement Pills!,"Hey there!

Do you want to feel better this summer? We have a special offer just for you!

Get FREE male enhancement pills if you visit our website before September 1st!

Click here to claim your offer: herrespect.com

Hurry! Limited time only!

Best,  
Your Friends at Health Boosters  
(We are not a real company, just click the link!)  

7 Aug 2008 05:59:15",1,CEAS08_REAL_M_03852,rewrite_weak,True
CEAS08_SYN1_RE_00958_366,Click Here for Your CNN News!,"**IMPORTANT: CNN NEWS UPDATE**

Hello! 

You have a special message from CNN! Click the link below to see the latest news and videos:

**CLICK HERE NOW:** [http://www.fake-link-to-cnn.com](http://www.fake-link-to-cnn.com)

Don’t miss out on the hottest trending stories! 

Thanks,  
CNN Team

*This is an automated message. Do not reply.* 

---

**Warning Signs:**
- The link is suspicious and doesn't lead to a CNN domain.
- The email lacks personalization.
- The urgent call to action with ""CLICK HERE NOW"" is a common phishing tactic.
- The language is overly simplistic and vague.",1,CEAS08_REAL_M_00958,rewrite_weak,True
CEAS08_SYN1_RE_03765_371,Important: Click for Size Increase!,"Hey there!

Did you know that girls really like it when guys are bigger down there? 

If you're looking to make a change, just click this link: 
http://pillmust.com/

Don’t miss out on this chance!

Best,
Your Friend",1,CEAS08_REAL_M_03765,rewrite_weak,True
CEAS08_SYN1_RE_02617_368,Important! You Need to Read This Now!,"Are you struggling with a big problem that many people have? Don’t worry! We have the solution for you! 

Try our amazing product that works 100% of the time! It’s safe and effective. 

You can expect to see results in just a few months! Don’t miss out on our special 6-month package for the best savings!

Act fast! Click this link NOW! ... http://fakeurl.com/XYZ

WARNING: This is urgent! Don’t ignore this message!",1,CEAS08_REAL_M_02617,rewrite_weak,True
CEAS08_SYN1_RE_01992_372,Important: You Need This Now!,"Hey there!

Want to make your manhood larger? It’s super easy! Just click the link below to find out how.

Many happy customers say it works!

Click here: http://scorewin.com/

Don’t miss out on this amazing offer!

Best,
Your Friendly Helper",1,CEAS08_REAL_M_01992,rewrite_weak,True
CEAS08_SYN1_RE_00257_361,URGENT: Your CNN Daily Top 10 is Ready!,"**WARNING: DO NOT OPEN THIS EMAIL if you do not recognize the sender!**

Hello!

Your CNN Daily Top 10 is here! Click the link below to see the latest news and videos:

**Click here to view your CNN Daily Top 10:** [CLICK HERE](http://malicious-link.com)

1. MOM PARTIES AT A CLUB
2. WOMAN'S COMPUTER SPIES ON HER
3. TIGERS ATTACK TEEN AT ZOO
4. MISTRESS TESTIFIES IN TRIAL
5. MAN CALLS 911 OVER SANDWICH
6. JOHN 'JUNIOR' GOTTI ARRESTED
7. PASSENGERS SLIDE FROM PLANE
8. PLANE EVACUATES PASSENGERS
9. PIPELINE FIRM HELPS SAVE GAS
10. 125,000 GORILLAS FOUND

**IMPORTANT:** If you want to unsubscribe, reply to this email with ""UNSUBSCRIBE"" in the subject line.

Stay safe!
- CNN Team

**Note:** This email was sent to you because you signed up for CNN.com. If this email looks suspicious, do NOT click any links and report it!",1,CEAS08_REAL_M_00257,rewrite_weak,True
